full_name,team,Position,Price,round,opponent_team,was_home,minutes,total_points,element,fixture,kickoff_time,team_h_score,team_a_score,modified,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
nikola_milenković,Nott'm Forest,DF,5.5,5,Coventry City,True,0,0,471,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-50208,119506,256,50464
murillo_costa dos santos,Nott'm Forest,DF,5.5,5,Coventry City,True,90,4,472,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,16,30.0,24.3,9.0,6.3,10,2,1,11,1,0.07,0.08,0.15,0.67,55,50117,260474,61530,11413
ola_aina,Nott'm Forest,DF,4.5,5,Coventry City,True,0,0,473,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-3199,278049,21418,24617
jair_paula da cunha filho,Nott'm Forest,DF,4.5,5,Coventry City,True,90,1,474,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,1,0,0,0,1,0,0,0,5,14.2,11.8,1.0,2.7,6,3,2,8,1,0.02,0.01,0.03,0.67,45,-4535,19913,225,4760
nicolò_savona,Nott'm Forest,DF,4.5,5,Coventry City,True,0,0,475,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-22,237,17,39
omar_richards,Nott'm Forest,DF,4.0,5,Coventry City,True,0,0,476,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-649,22848,1022,1671
zach_abbott,Nott'm Forest,DF,4.0,5,Coventry City,True,0,0,477,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2263,16093,0,2263
luca_netz,Nott'm Forest,DF,4.4,5,Coventry City,True,7,1,478,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,5,4.0,16.6,2.0,2.3,0,0,0,0,0,0.00,0.02,0.02,0.00,44,-97,3276,246,343
tyler_bindon,Nott'm Forest,DF,4.0,5,Coventry City,True,0,0,479,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1397,12104,0,1397
morgan_gibbs-white,Nott'm Forest,MD,8.0,5,Coventry City,True,90,2,480,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,25,22.4,81.4,6.0,11.0,0,2,0,2,1,0.00,0.40,0.40,0.67,80,705914,1912107,744604,38690
callum_hudson-odoi,Nott'm Forest,MD,5.8,5,Coventry City,True,0,0,482,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,58,-730,16903,1902,2632
dan_ndoye,Nott'm Forest,MD,5.5,5,Coventry City,True,58,1,483,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,3,1.4,25.3,16.0,4.3,1,0,0,1,1,0.20,0.05,0.25,0.63,55,14955,87185,26545,11590
omari_hutchinson,Nott'm Forest,MD,5.4,5,Coventry City,True,0,0,484,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-1093,7897,0,1093
dilane_bakwa,Nott'm Forest,MD,5.5,5,Coventry City,True,0,0,485,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-60,579,0,60
james_mcatee,Nott'm Forest,MD,5.5,5,Coventry City,True,82,2,486,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,17,13.6,27.0,18.0,5.9,1,2,1,4,1,0.21,0.04,0.25,0.67,55,1989,11916,3622,1633
nicolás_domínguez,Nott'm Forest,MD,4.9,5,Coventry City,True,0,0,487,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-459,6327,254,713
ibrahim_sangaré,Nott'm Forest,MD,4.9,5,Coventry City,True,7,1,488,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.3,0.0,0.2,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-5438,48314,1567,7005
ryan_yates,Nott'm Forest,MD,4.5,5,Coventry City,True,0,0,489,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-12157,132416,2939,15096
chris_wood,Nott'm Forest,FW,5.8,5,Coventry City,True,17,1,490,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,4,1.0,2.3,0.0,0.3,0,0,0,0,0,0.00,0.00,0.00,0.04,58,-9928,100797,5666,15594
igor jesus_maciel da cruz,Nott'm Forest,FW,5.8,5,Coventry City,True,31,1,491,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,4,3.4,9.2,14.0,2.7,0,3,0,3,0,0.16,0.01,0.17,0.04,58,37689,310521,70541,32852
arnaud_kalimuendo,Nott'm Forest,FW,5.4,5,Coventry City,True,0,0,493,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-342,5589,483,825
xaver_schlager,Nott'm Forest,MD,5.0,5,Coventry City,True,90,2,558,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,16,13.6,5.8,4.0,2.3,2,3,2,7,1,0.05,0.10,0.15,0.67,50,1774,12605,3063,1289
ousmane_diomande,Nott'm Forest,DF,5.4,5,Coventry City,True,72,2,581,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,1,0,0,0,0,0,0,0,4,7.8,0.6,8.0,1.6,5,7,0,5,1,0.05,0.01,0.06,0.63,54,619,59651,4010,3391
steven_benda,Nott'm Forest,GK,4.5,5,Coventry City,True,0,0,590,47,2026-09-19T16:30:00Z,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-141,7565,422,563
jan paul_van hecke,Spurs,DF,4.9,5,Aston Villa,True,90,6,112,48,2026-09-19T11:30:00Z,2,3,False,1,0,0,3,0,0,0,1,0,0,0,17,62.0,30.4,17.0,10.9,6,4,3,9,1,0.35,0.30,0.65,1.16,49,-3149,721559,40803,43952
tosin_adarabioyo,Spurs,DF,4.4,5,Aston Villa,True,0,0,147,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-600,16621,437,1037
omar_marmoush,Spurs,FW,7.0,5,Aston Villa,True,90,2,401,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,3,0,0,0,0,0,0,0,8,5.6,6.4,6.0,1.8,0,3,1,4,1,0.02,0.04,0.06,1.16,70,-10121,240325,35220,45341
sávio_moreira de oliveira,Spurs,MD,6.5,5,Aston Villa,True,90,2,403,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,3,0,0,0,0,0,0,0,29,24.4,59.0,53.0,13.6,2,3,0,5,1,0.29,0.17,0.46,1.16,65,-481,74946,12804,13285
sandro_tonali,Spurs,MD,5.4,5,Aston Villa,True,83,2,455,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,3,0,0,0,0,0,0,0,18,16.8,17.6,10.0,4.4,1,4,6,11,1,0.06,0.21,0.27,1.10,54,-56370,210274,4540,60910
guglielmo_vicario,Spurs,GK,4.5,5,Aston Villa,True,0,0,494,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1689,14414,0,1689
brandon_austin,Spurs,GK,4.0,5,Aston Villa,True,0,0,495,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,1559,112272,6139,4580
antonín_kinský,Spurs,GK,4.5,5,Aston Villa,True,90,2,496,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,3,0,0,0,0,0,3,0,5,27.2,0.0,0.0,2.7,0,5,0,0,1,0.00,0.00,0.00,1.16,45,-1315,1963942,95710,97025
martin_dubravka,Spurs,GK,4.0,5,Aston Villa,True,0,0,497,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-25006,1908194,59833,84839
marcos_senesi barón,Spurs,DF,5.8,5,Aston Villa,True,0,0,498,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,58,-70189,403044,2509,72698
pedro_porro sauceda,Spurs,DF,5.4,5,Aston Villa,True,18,1,499,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,4,0.0,3.9,1.0,0.5,0,0,1,1,1,0.01,0.00,0.01,0.04,54,-237532,889495,5333,242865
cristian_romero,Spurs,DF,5.0,5,Aston Villa,True,0,0,500,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-610,9526,0,610
andrew_robertson,Spurs,DF,4.4,5,Aston Villa,True,90,4,502,48,2026-09-19T11:30:00Z,2,3,False,0,1,0,3,0,0,0,0,0,0,0,15,29.8,56.1,6.0,9.2,1,7,2,3,1,0.00,0.26,0.26,1.16,44,-2558,283003,20149,22707
micky_van de ven,Spurs,DF,5.0,5,Aston Villa,True,90,1,503,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,3,0,0,0,0,0,0,0,7,24.2,2.3,4.0,3.1,5,5,1,6,1,0.02,0.01,0.03,1.16,50,8883,429279,29652,20769
djed_spence,Spurs,DF,4.5,5,Aston Villa,True,0,0,505,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-2653,25713,0,2653
destiny_udogie,Spurs,DF,4.4,5,Aston Villa,True,0,0,506,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-4010,37654,949,4959
ashley_phillips,Spurs,DF,4.5,5,Aston Villa,True,0,0,507,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-106,1372,0,106
ben_davies,Spurs,DF,4.0,5,Aston Villa,True,0,0,508,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-5694,88779,2044,7738
jun'ai_byfield,Spurs,DF,4.0,5,Aston Villa,True,0,0,509,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-17,6772,556,573
james_rowswell,Spurs,DF,4.0,5,Aston Villa,True,0,0,510,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-78,9834,672,750
joão victor_de souza menezes,Spurs,DF,4.0,5,Aston Villa,True,0,0,511,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2391,18271,0,2391
mohammed_kudus,Spurs,MD,6.5,5,Aston Villa,True,45,4,512,48,2026-09-19T11:30:00Z,2,3,False,0,1,0,2,0,0,0,0,0,0,0,24,24.8,17.5,7.0,4.9,0,5,2,7,0,0.07,0.20,0.27,0.35,65,-95,14877,2728,2823
xavi_simons,Spurs,MD,5.9,5,Aston Villa,True,0,0,513,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,59,-71,1301,51,122
mathys_tel,Spurs,MD,5.8,5,Aston Villa,True,0,0,514,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,58,-5320,21179,897,6217
james_maddison,Spurs,MD,6.3,5,Aston Villa,True,24,1,515,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,2,0,0,0,0,0,0,0,9,10.6,2.4,11.0,2.4,0,2,4,6,0,0.06,0.02,0.08,0.15,63,-2925,43979,1741,4666
rodrigo_bentancur,Spurs,MD,5.5,5,Aston Villa,True,83,4,516,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,3,0,0,0,0,0,0,0,15,19.0,6.3,2.0,2.7,3,8,6,17,1,0.00,0.04,0.04,1.10,55,497,19246,2106,1609
wilson_odobert,Spurs,MD,5.5,5,Aston Villa,True,0,0,517,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,3,159,23,20
pape matar_sarr,Spurs,MD,4.9,5,Aston Villa,True,0,0,518,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-2148,8302,0,2148
conor_gallagher,Spurs,MD,5.3,5,Aston Villa,True,6,6,519,48,2026-09-19T11:30:00Z,2,3,False,1,0,0,0,0,0,0,0,0,0,0,24,38.4,2.3,33.0,7.4,0,1,3,4,0,0.35,0.00,0.35,0.07,53,-1786,19752,812,2598
lucas_bergvall,Spurs,MD,5.4,5,Aston Villa,True,6,1,520,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,3,3.0,0.9,2.0,0.6,0,0,1,1,0,0.00,0.01,0.01,0.07,54,-913,15731,344,1257
dejan_kulusevski,Spurs,MD,6.5,5,Aston Villa,True,0,0,521,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,-30,892,63,93
archie_gray,Spurs,MD,4.9,5,Aston Villa,True,71,2,522,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,3,0,0,0,0,0,0,0,14,10.8,3.1,17.0,3.1,1,2,2,5,0,0.14,0.01,0.15,1.12,49,-637,19727,1629,2266
mikey_moore,Spurs,MD,5.0,5,Aston Villa,True,0,0,523,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1980,6388,0,1980
callum_olusesi,Spurs,MD,4.4,5,Aston Villa,True,0,0,524,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,17246,117471,32226,14980
mateus_fernandes,Spurs,MD,5.8,5,Aston Villa,True,45,1,525,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,1,0,0,0,0,0,0,0,2,0.0,5.7,9.0,1.1,2,4,1,7,1,0.07,0.02,0.09,0.82,58,-11274,89133,2671,13945
dominic_solanke-mitchell,Spurs,FW,5.8,5,Aston Villa,True,65,2,526,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,1,0,0,0,0,0,0,0,9,5.2,12.6,16.0,3.4,1,3,2,6,1,0.12,0.00,0.12,1.01,58,-7033,92077,6047,13080
richarlison_de andrade,Spurs,FW,5.9,5,Aston Villa,True,0,0,527,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,59,-22415,74547,0,22415
dane_scarlett,Spurs,FW,4.5,5,Aston Villa,True,0,0,528,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-18539,125898,0,18539
mykhailo_mudryk,Spurs,MD,5.4,5,Aston Villa,True,0,0,578,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-2108,4612,32,2140
luca_williams-barnett,Spurs,MD,4.5,5,Aston Villa,True,0,0,601,48,2026-09-19T11:30:00Z,2,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-957,13898,655,1612
kevin_danso,Sunderland,DF,5.0,5,Man City,False,90,0,501,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,5,0,0,0,0,0,0,0,-8,17.6,11.0,19.0,4.8,8,5,0,8,1,0.07,0.01,0.08,2.82,50,-16,17126,1530,1546
robin_roefs,Sunderland,GK,4.9,5,Man City,False,90,0,529,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,5,0,0,0,0,0,1,0,-8,14.4,0.0,0.0,1.4,2,4,0,0,1,0.00,0.01,0.01,2.82,49,-33760,271819,2559,36319
anthony_patterson,Sunderland,GK,4.0,5,Man City,False,0,0,530,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-743,12868,0,743
melker_ellborg,Sunderland,GK,4.5,5,Man City,False,0,0,531,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-360,8450,190,550
daniel_ballard,Sunderland,DF,4.9,5,Man City,False,90,2,532,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,5,0,0,0,0,0,0,0,-12,28.4,0.3,11.0,4.0,10,3,4,14,1,0.14,0.00,0.14,2.82,49,-46490,279291,6303,52793
nordi_mukiele,Sunderland,DF,5.4,5,Man City,False,90,0,533,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,5,0,0,0,0,0,0,0,5,30.2,30.5,11.0,7.2,5,3,4,9,1,0.05,0.23,0.28,2.82,54,-23536,207085,5413,28949
trai_hume,Sunderland,DF,4.4,5,Man City,False,11,1,534,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,1,0,0,0,0,0,0,0,-2,0.4,0.4,8.0,0.9,0,0,1,1,0,0.10,0.01,0.11,1.48,44,-88631,317533,1810,90441
omar_alderete,Sunderland,DF,4.9,5,Man City,False,0,0,535,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-3936,25847,280,4216
reinildo_mandava,Sunderland,DF,4.5,5,Man City,False,0,0,536,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-9631,28357,136,9767
jenson_seelt,Sunderland,DF,4.5,5,Man City,False,0,0,537,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-55,566,0,55
leo fuhr_hjelde,Sunderland,DF,4.0,5,Man City,False,0,0,538,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-298,3843,0,298
luke_o'nien,Sunderland,DF,4.0,5,Man City,False,0,0,539,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-23037,258432,2157,25194
arthur_masuaku,Sunderland,DF,4.0,5,Man City,False,0,0,540,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1276,14606,0,1276
thomas_meunier,Sunderland,DF,4.5,5,Man City,False,78,3,541,45,2026-09-20T13:00:00Z,5,3,False,0,1,0,4,0,0,0,0,0,0,0,5,22.8,12.8,2.0,3.8,2,3,2,4,1,0.00,0.45,0.45,1.34,45,-1159,28358,971,2130
enzo_le fée,Sunderland,MD,5.8,5,Man City,False,90,5,542,45,2026-09-20T13:00:00Z,5,3,False,0,1,0,5,0,0,0,0,0,0,0,33,33.8,72.8,2.0,10.9,2,0,1,3,1,0.00,0.52,0.52,2.82,58,-95316,367322,5741,101057
habib_diarra,Sunderland,MD,5.4,5,Man City,False,0,0,543,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-660,2684,12,672
granit_xhaka,Sunderland,MD,5.5,5,Man City,False,90,2,544,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,5,0,0,0,0,0,0,0,25,24.6,37.3,0.0,6.2,3,2,3,8,1,0.00,0.38,0.38,2.82,55,-45393,405611,13122,58515
noah_sadiki,Sunderland,MD,4.9,5,Man City,False,67,2,545,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,4,0,0,0,0,0,0,0,9,0.0,3.3,1.0,0.3,1,2,0,3,1,0.04,0.01,0.05,1.02,49,-2498,24166,1171,3669
simon_adingra,Sunderland,MD,4.9,5,Man City,False,0,0,546,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-645,2712,0,645
romaine_mundle,Sunderland,MD,4.9,5,Man City,False,0,0,547,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-120,586,15,135
chris_rigg,Sunderland,MD,4.9,5,Man City,False,0,0,548,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-439,4992,65,504
chemsdine_talbi,Sunderland,MD,5.3,5,Man City,False,0,0,549,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-1389,14043,308,1697
djiamgone jocelin ta_bi,Sunderland,MD,5.0,5,Man City,False,0,0,550,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-24,627,64,88
nilson_angulo,Sunderland,MD,5.0,5,Man City,False,59,4,551,45,2026-09-20T13:00:00Z,5,3,False,0,1,0,4,0,0,0,0,0,0,0,13,21.4,11.7,13.0,4.6,3,1,0,4,1,0.45,0.01,0.46,0.75,50,-1429,12830,718,2147
brian_brobbey,Sunderland,FW,5.8,5,Man City,False,90,17,552,45,2026-09-20T13:00:00Z,5,3,False,3,0,0,5,0,0,0,0,0,0,3,92,104.0,16.1,84.0,20.4,0,0,0,0,1,2.35,0.04,2.39,2.82,58,-145137,577036,12010,157147
wilson_isidor,Sunderland,FW,5.5,5,Man City,False,22,1,553,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,1,1,2,0,0.00,0.00,0.00,1.79,55,-18986,143906,6445,25431
dayann_méthalie,Sunderland,DF,4.5,5,Man City,False,90,-1,612,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,5,0,0,0,1,0,0,0,-8,8.0,2.0,2.0,1.2,2,4,1,3,1,0.03,0.01,0.04,2.82,45,49,834,145,96
jules_ahoka,Sunderland,MD,4.5,5,Man City,False,0,0,613,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1414,26173,2205,3619
malick_fofana,Sunderland,MD,5.5,5,Man City,False,30,1,646,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,1,0,0,0,0,0,0,0,6,12.4,0.8,38.0,5.1,0,2,1,3,0,0.39,0.01,0.40,2.07,55,-160,3082,472,632
juan_angulo,Sunderland,FW,4.5,5,Man City,False,0,0,651,45,2026-09-20T13:00:00Z,5,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,21901,87358,33544,11643
