season,game_type,week,gameday,away_team,away_score,home_team,home_score,location,spread_line
2018,REG,1,2018-09-06,ATL,12.0,PHI,18.0,Home,1.0
2018,REG,1,2018-09-09,BUF,3.0,BAL,47.0,Home,7.5
2018,REG,1,2018-09-09,PIT,21.0,CLE,21.0,Home,-3.5
2018,REG,1,2018-09-09,CIN,34.0,IND,23.0,Home,-1.0
2018,REG,1,2018-09-09,TEN,20.0,MIA,27.0,Home,-1.0
2018,REG,1,2018-09-09,SF,16.0,MIN,24.0,Home,6.0
2018,REG,1,2018-09-09,HOU,20.0,NE,27.0,Home,6.0
2018,REG,1,2018-09-09,TB,48.0,NO,40.0,Home,10.0
2018,REG,1,2018-09-09,JAX,20.0,NYG,15.0,Home,-2.5
2018,REG,1,2018-09-09,KC,38.0,LAC,28.0,Home,3.5
2018,REG,1,2018-09-09,WAS,24.0,ARI,6.0,Home,2.0
2018,REG,1,2018-09-09,DAL,8.0,CAR,16.0,Home,2.5
2018,REG,1,2018-09-09,SEA,24.0,DEN,27.0,Home,3.0
2018,REG,1,2018-09-09,CHI,23.0,GB,24.0,Home,6.5
2018,REG,1,2018-09-10,NYJ,48.0,DET,17.0,Home,7.0
2018,REG,1,2018-09-10,LA,33.0,OAK,13.0,Home,-6.0
2018,REG,2,2018-09-13,BAL,23.0,CIN,34.0,Home,1.0
2018,REG,2,2018-09-16,CAR,24.0,ATL,31.0,Home,5.5
2018,REG,2,2018-09-16,LAC,31.0,BUF,20.0,Home,-7.5
2018,REG,2,2018-09-16,MIN,29.0,GB,29.0,Home,-2.0
2018,REG,2,2018-09-16,CLE,18.0,NO,21.0,Home,10.0
2018,REG,2,2018-09-16,MIA,20.0,NYJ,12.0,Home,3.0
2018,REG,2,2018-09-16,KC,42.0,PIT,37.0,Home,4.5
2018,REG,2,2018-09-16,PHI,21.0,TB,27.0,Home,-3.0
2018,REG,2,2018-09-16,HOU,17.0,TEN,20.0,Home,-3.5
2018,REG,2,2018-09-16,IND,21.0,WAS,9.0,Home,6.0
2018,REG,2,2018-09-16,ARI,0.0,LA,34.0,Home,13.5
2018,REG,2,2018-09-16,DET,27.0,SF,30.0,Home,6.0
2018,REG,2,2018-09-16,OAK,19.0,DEN,20.0,Home,5.5
2018,REG,2,2018-09-16,NE,20.0,JAX,31.0,Home,-2.0
2018,REG,2,2018-09-16,NYG,13.0,DAL,20.0,Home,3.0
2018,REG,2,2018-09-17,SEA,17.0,CHI,24.0,Home,5.0
2018,REG,3,2018-09-20,NYJ,17.0,CLE,21.0,Home,3.0
2018,REG,3,2018-09-23,NO,43.0,ATL,37.0,Home,1.5
2018,REG,3,2018-09-23,DEN,14.0,BAL,27.0,Home,5.5
2018,REG,3,2018-09-23,CIN,21.0,CAR,31.0,Home,2.5
2018,REG,3,2018-09-23,NYG,27.0,HOU,22.0,Home,6.5
2018,REG,3,2018-09-23,TEN,9.0,JAX,6.0,Home,10.0
2018,REG,3,2018-09-23,SF,27.0,KC,38.0,Home,6.0
2018,REG,3,2018-09-23,OAK,20.0,MIA,28.0,Home,3.0
2018,REG,3,2018-09-23,BUF,27.0,MIN,6.0,Home,16.5
2018,REG,3,2018-09-23,IND,16.0,PHI,20.0,Home,6.5
2018,REG,3,2018-09-23,GB,17.0,WAS,31.0,Home,-2.5
2018,REG,3,2018-09-23,LAC,23.0,LA,35.0,Home,7.5
2018,REG,3,2018-09-23,CHI,16.0,ARI,14.0,Home,-6.0
2018,REG,3,2018-09-23,DAL,13.0,SEA,24.0,Home,1.0
2018,REG,3,2018-09-23,NE,10.0,DET,26.0,Home,-7.0
2018,REG,3,2018-09-24,PIT,30.0,TB,27.0,Home,1.0
2018,REG,4,2018-09-27,MIN,31.0,LA,38.0,Home,7.5
2018,REG,4,2018-09-30,CIN,37.0,ATL,36.0,Home,3.5
2018,REG,4,2018-09-30,TB,10.0,CHI,48.0,Home,3.0
2018,REG,4,2018-09-30,DET,24.0,DAL,26.0,Home,2.5
2018,REG,4,2018-09-30,BUF,0.0,GB,22.0,Home,8.5
2018,REG,4,2018-09-30,HOU,37.0,IND,34.0,Home,-1.0
2018,REG,4,2018-09-30,NYJ,12.0,JAX,31.0,Home,7.5
2018,REG,4,2018-09-30,MIA,7.0,NE,38.0,Home,6.5
2018,REG,4,2018-09-30,PHI,23.0,TEN,26.0,Home,-3.0
2018,REG,4,2018-09-30,SEA,20.0,ARI,17.0,Home,-3.5
2018,REG,4,2018-09-30,CLE,42.0,OAK,45.0,Home,2.5
2018,REG,4,2018-09-30,SF,27.0,LAC,29.0,Home,10.0
2018,REG,4,2018-09-30,NO,33.0,NYG,18.0,Home,-3.5
2018,REG,4,2018-09-30,BAL,26.0,PIT,14.0,Home,3.0
2018,REG,4,2018-10-01,KC,27.0,DEN,23.0,Home,-3.5
2018,REG,5,2018-10-04,IND,24.0,NE,38.0,Home,10.5
2018,REG,5,2018-10-07,TEN,12.0,BUF,13.0,Home,-6.0
2018,REG,5,2018-10-07,NYG,31.0,CAR,33.0,Home,7.0
2018,REG,5,2018-10-07,MIA,17.0,CIN,27.0,Home,6.0
2018,REG,5,2018-10-07,BAL,9.0,CLE,12.0,Home,-3.0
2018,REG,5,2018-10-07,GB,23.0,DET,31.0,Home,1.0
2018,REG,5,2018-10-07,JAX,14.0,KC,30.0,Home,3.0
2018,REG,5,2018-10-07,DEN,16.0,NYJ,34.0,Home,-1.0
2018,REG,5,2018-10-07,ATL,17.0,PIT,41.0,Home,3.5
2018,REG,5,2018-10-07,OAK,10.0,LAC,26.0,Home,5.5
2018,REG,5,2018-10-07,MIN,23.0,PHI,21.0,Home,3.5
2018,REG,5,2018-10-07,LA,33.0,SEA,31.0,Home,-7.5
2018,REG,5,2018-10-07,ARI,28.0,SF,18.0,Home,3.0
2018,REG,5,2018-10-07,DAL,16.0,HOU,19.0,Home,3.5
2018,REG,5,2018-10-08,WAS,19.0,NO,43.0,Home,5.5
2018,REG,6,2018-10-11,PHI,34.0,NYG,13.0,Home,-1.5
2018,REG,6,2018-10-14,TB,29.0,ATL,34.0,Home,3.0
2018,REG,6,2018-10-14,PIT,28.0,CIN,21.0,Home,1.0
2018,REG,6,2018-10-14,LAC,38.0,CLE,14.0,Home,1.0
2018,REG,6,2018-10-14,BUF,13.0,HOU,20.0,Home,10.5
2018,REG,6,2018-10-14,CHI,28.0,MIA,31.0,Home,-7.5
2018,REG,6,2018-10-14,ARI,17.0,MIN,27.0,Home,10.0
2018,REG,6,2018-10-14,IND,34.0,NYJ,42.0,Home,2.5
2018,REG,6,2018-10-14,SEA,27.0,OAK,3.0,Neutral,-3.0
2018,REG,6,2018-10-14,CAR,17.0,WAS,23.0,Home,-1.0
2018,REG,6,2018-10-14,LA,23.0,DEN,20.0,Home,-7.0
2018,REG,6,2018-10-14,JAX,7.0,DAL,40.0,Home,-3.0
2018,REG,6,2018-10-14,BAL,21.0,TEN,0.0,Home,-2.5
2018,REG,6,2018-10-14,KC,40.0,NE,43.0,Home,4.0
2018,REG,6,2018-10-15,SF,30.0,GB,33.0,Home,9.0
2018,REG,7,2018-10-18,DEN,45.0,ARI,10.0,Home,-1.0
2018,REG,7,2018-10-21,NE,38.0,CHI,31.0,Home,-1.0
2018,REG,7,2018-10-21,BUF,5.0,IND,37.0,Home,7.0
2018,REG,7,2018-10-21,HOU,20.0,JAX,7.0,Home,4.0
2018,REG,7,2018-10-21,DET,32.0,MIA,21.0,Home,-3.0
2018,REG,7,2018-10-21,MIN,37.0,NYJ,17.0,Home,-3.5
2018,REG,7,2018-10-21,CAR,21.0,PHI,17.0,Home,5.0
2018,REG,7,2018-10-21,CLE,23.0,TB,26.0,Home,3.5
2018,REG,7,2018-10-21,NO,24.0,BAL,23.0,Home,2.5
2018,REG,7,2018-10-21,LA,39.0,SF,10.0,Home,-8.0
2018,REG,7,2018-10-21,DAL,17.0,WAS,20.0,Home,-1.5
2018,REG,7,2018-10-21,CIN,10.0,KC,45.0,Home,6.5
2018,REG,7,2018-10-21,TEN,19.0,LAC,20.0,Neutral,6.5
2018,REG,7,2018-10-22,NYG,20.0,ATL,23.0,Home,4.5
2018,REG,8,2018-10-25,MIA,23.0,HOU,42.0,Home,7.5
2018,REG,8,2018-10-28,BAL,21.0,CAR,36.0,Home,-2.5
2018,REG,8,2018-10-28,NYJ,10.0,CHI,24.0,Home,8.5
2018,REG,8,2018-10-28,TB,34.0,CIN,37.0,Home,3.5
2018,REG,8,2018-10-28,SEA,28.0,DET,14.0,Home,3.0
2018,REG,8,2018-10-28,DEN,23.0,KC,30.0,Home,8.5
2018,REG,8,2018-10-28,WAS,20.0,NYG,13.0,Home,-1.0
2018,REG,8,2018-10-28,CLE,18.0,PIT,33.0,Home,8.5
2018,REG,8,2018-10-28,IND,42.0,OAK,28.0,Home,-3.5
2018,REG,8,2018-10-28,SF,15.0,ARI,18.0,Home,-2.5
2018,REG,8,2018-10-28,GB,27.0,LA,29.0,Home,7.5
2018,REG,8,2018-10-28,NO,30.0,MIN,20.0,Home,-2.5
2018,REG,8,2018-10-28,PHI,24.0,JAX,18.0,Neutral,-4.0
2018,REG,8,2018-10-29,NE,25.0,BUF,6.0,Home,-13.5
2018,REG,9,2018-11-01,OAK,3.0,SF,34.0,Home,-1.5
2018,REG,9,2018-11-04,PIT,23.0,BAL,16.0,Home,1.5
2018,REG,9,2018-11-04,CHI,41.0,BUF,9.0,Home,-10.5
2018,REG,9,2018-11-04,TB,28.0,CAR,42.0,Home,6.0
2018,REG,9,2018-11-04,KC,37.0,CLE,21.0,Home,-7.5
2018,REG,9,2018-11-04,NYJ,6.0,MIA,13.0,Home,3.0
2018,REG,9,2018-11-04,DET,9.0,MIN,24.0,Home,4.5
2018,REG,9,2018-11-04,ATL,38.0,WAS,14.0,Home,1.5
2018,REG,9,2018-11-04,HOU,19.0,DEN,17.0,Home,1.0
2018,REG,9,2018-11-04,LAC,25.0,SEA,17.0,Home,1.0
2018,REG,9,2018-11-04,LA,35.0,NO,45.0,Home,-2.5
2018,REG,9,2018-11-04,GB,17.0,NE,31.0,Home,5.0
2018,REG,9,2018-11-05,TEN,28.0,DAL,14.0,Home,4.5
2018,REG,10,2018-11-08,CAR,21.0,PIT,52.0,Home,3.5
2018,REG,10,2018-11-11,DET,22.0,CHI,34.0,Home,7.5
2018,REG,10,2018-11-11,NO,51.0,CIN,14.0,Home,-5.5
2018,REG,10,2018-11-11,ATL,16.0,CLE,28.0,Home,-5.5
2018,REG,10,2018-11-11,JAX,26.0,IND,29.0,Home,3.0
2018,REG,10,2018-11-11,ARI,14.0,KC,26.0,Home,16.5
2018,REG,10,2018-11-11,BUF,41.0,NYJ,10.0,Home,6.5
2018,REG,10,2018-11-11,WAS,16.0,TB,3.0,Home,3.5
2018,REG,10,2018-11-11,NE,10.0,TEN,34.0,Home,-6.0
2018,REG,10,2018-11-11,LAC,20.0,OAK,6.0,Home,-10.5
2018,REG,10,2018-11-11,MIA,12.0,GB,31.0,Home,13.0
2018,REG,10,2018-11-11,SEA,31.0,LA,36.0,Home,10.0
2018,REG,10,2018-11-11,DAL,27.0,PHI,20.0,Home,7.5
2018,REG,10,2018-11-12,NYG,27.0,SF,23.0,Home,3.0
2018,REG,11,2018-11-15,GB,24.0,SEA,27.0,Home,3.0
2018,REG,11,2018-11-18,DAL,22.0,ATL,19.0,Home,3.5
2018,REG,11,2018-11-18,CIN,21.0,BAL,24.0,Home,6.5
2018,REG,11,2018-11-18,CAR,19.0,DET,20.0,Home,-4.0
2018,REG,11,2018-11-18,TEN,10.0,IND,38.0,Home,2.0
2018,REG,11,2018-11-18,PIT,20.0,JAX,16.0,Home,-4.0
2018,REG,11,2018-11-18,TB,35.0,NYG,38.0,Home,3.0
2018,REG,11,2018-11-18,HOU,23.0,WAS,21.0,Home,-3.0
2018,REG,11,2018-11-18,OAK,23.0,ARI,21.0,Home,4.5
2018,REG,11,2018-11-18,DEN,23.0,LAC,22.0,Home,7.5
2018,REG,11,2018-11-18,PHI,7.0,NO,48.0,Home,7.0
2018,REG,11,2018-11-18,MIN,20.0,CHI,25.0,Home,2.5
2018,REG,11,2018-11-19,KC,51.0,LA,54.0,Home,3.0
2018,REG,12,2018-11-22,CHI,23.0,DET,16.0,Home,-3.0
2018,REG,12,2018-11-22,WAS,23.0,DAL,31.0,Home,7.0
2018,REG,12,2018-11-22,ATL,17.0,NO,31.0,Home,11.5
2018,REG,12,2018-11-25,OAK,17.0,BAL,34.0,Home,13.0
2018,REG,12,2018-11-25,JAX,21.0,BUF,24.0,Home,-3.0
2018,REG,12,2018-11-25,SEA,30.0,CAR,27.0,Home,3.0
2018,REG,12,2018-11-25,CLE,35.0,CIN,20.0,Home,-1.0
2018,REG,12,2018-11-25,NE,27.0,NYJ,13.0,Home,-13.0
2018,REG,12,2018-11-25,NYG,22.0,PHI,25.0,Home,4.5
2018,REG,12,2018-11-25,SF,9.0,TB,27.0,Home,1.5
2018,REG,12,2018-11-25,ARI,10.0,LAC,45.0,Home,14.0
2018,REG,12,2018-11-25,PIT,17.0,DEN,24.0,Home,-3.0
2018,REG,12,2018-11-25,MIA,24.0,IND,27.0,Home,9.0
2018,REG,12,2018-11-25,GB,17.0,MIN,24.0,Home,4.0
2018,REG,12,2018-11-26,TEN,17.0,HOU,34.0,Home,3.5
2018,REG,13,2018-11-29,NO,10.0,DAL,13.0,Home,-7.0
2018,REG,13,2018-12-02,BAL,26.0,ATL,16.0,Home,2.5
2018,REG,13,2018-12-02,DEN,24.0,CIN,10.0,Home,-3.5
2018,REG,13,2018-12-02,LA,30.0,DET,16.0,Home,-10.5
2018,REG,13,2018-12-02,ARI,20.0,GB,17.0,Home,13.5
2018,REG,13,2018-12-02,CLE,13.0,HOU,29.0,Home,5.0
2018,REG,13,2018-12-02,IND,0.0,JAX,6.0,Home,-4.0
2018,REG,13,2018-12-02,BUF,17.0,MIA,21.0,Home,3.5
2018,REG,13,2018-12-02,CHI,27.0,NYG,30.0,Home,-3.5
2018,REG,13,2018-12-02,CAR,17.0,TB,24.0,Home,-3.5
2018,REG,13,2018-12-02,KC,40.0,OAK,33.0,Home,-14.0
2018,REG,13,2018-12-02,NYJ,22.0,TEN,26.0,Home,10.5
2018,REG,13,2018-12-02,MIN,10.0,NE,24.0,Home,6.0
2018,REG,13,2018-12-02,SF,16.0,SEA,43.0,Home,10.0
2018,REG,13,2018-12-02,LAC,33.0,PIT,30.0,Home,3.5
2018,REG,13,2018-12-03,WAS,13.0,PHI,28.0,Home,5.5
2018,REG,14,2018-12-06,JAX,9.0,TEN,30.0,Home,5.5
2018,REG,14,2018-12-09,NYJ,27.0,BUF,23.0,Home,4.5
2018,REG,14,2018-12-09,CAR,20.0,CLE,26.0,Home,-1.0
2018,REG,14,2018-12-09,ATL,20.0,GB,34.0,Home,4.0
2018,REG,14,2018-12-09,IND,24.0,HOU,21.0,Home,4.0
2018,REG,14,2018-12-09,BAL,24.0,KC,27.0,Home,6.5
2018,REG,14,2018-12-09,NE,33.0,MIA,34.0,Home,-8.5
2018,REG,14,2018-12-09,NO,28.0,TB,14.0,Home,-8.5
2018,REG,14,2018-12-09,NYG,40.0,WAS,16.0,Home,-3.0
2018,REG,14,2018-12-09,CIN,21.0,LAC,26.0,Home,17.0
2018,REG,14,2018-12-09,DEN,14.0,SF,20.0,Home,-3.0
2018,REG,14,2018-12-09,DET,17.0,ARI,3.0,Home,-2.5
2018,REG,14,2018-12-09,PHI,23.0,DAL,29.0,Home,3.5
2018,REG,14,2018-12-09,PIT,21.0,OAK,24.0,Home,-10.5
2018,REG,14,2018-12-09,LA,6.0,CHI,15.0,Home,-3.0
2018,REG,14,2018-12-10,MIN,7.0,SEA,21.0,Home,3.0
2018,REG,15,2018-12-13,LAC,29.0,KC,28.0,Home,3.5
2018,REG,15,2018-12-15,HOU,29.0,NYJ,22.0,Home,-7.0
2018,REG,15,2018-12-15,CLE,17.0,DEN,16.0,Home,1.0
2018,REG,15,2018-12-16,ARI,14.0,ATL,40.0,Home,10.0
2018,REG,15,2018-12-16,TB,12.0,BAL,20.0,Home,8.5
2018,REG,15,2018-12-16,DET,13.0,BUF,14.0,Home,2.5
2018,REG,15,2018-12-16,GB,17.0,CHI,24.0,Home,6.0
2018,REG,15,2018-12-16,OAK,16.0,CIN,30.0,Home,3.0
2018,REG,15,2018-12-16,DAL,0.0,IND,23.0,Home,3.0
2018,REG,15,2018-12-16,WAS,16.0,JAX,13.0,Home,7.5
2018,REG,15,2018-12-16,MIA,17.0,MIN,41.0,Home,7.5
2018,REG,15,2018-12-16,TEN,17.0,NYG,0.0,Home,-2.5
2018,REG,15,2018-12-16,SEA,23.0,SF,26.0,Home,-3.5
2018,REG,15,2018-12-16,NE,10.0,PIT,17.0,Home,-2.5
2018,REG,15,2018-12-16,PHI,30.0,LA,23.0,Home,13.5
2018,REG,15,2018-12-17,NO,12.0,CAR,9.0,Home,-6.0
2018,REG,16,2018-12-22,WAS,16.0,TEN,25.0,Home,12.5
2018,REG,16,2018-12-22,BAL,22.0,LAC,10.0,Home,4.0
2018,REG,16,2018-12-23,ATL,24.0,CAR,10.0,Home,-2.5
2018,REG,16,2018-12-23,CIN,18.0,CLE,26.0,Home,10.0
2018,REG,16,2018-12-23,TB,20.0,DAL,27.0,Home,7.0
2018,REG,16,2018-12-23,MIN,27.0,DET,9.0,Home,-6.5
2018,REG,16,2018-12-23,NYG,27.0,IND,28.0,Home,10.0
2018,REG,16,2018-12-23,JAX,17.0,MIA,7.0,Home,3.0
2018,REG,16,2018-12-23,BUF,12.0,NE,24.0,Home,14.0
2018,REG,16,2018-12-23,GB,44.0,NYJ,38.0,Home,-3.0
2018,REG,16,2018-12-23,HOU,30.0,PHI,32.0,Home,1.0
2018,REG,16,2018-12-23,LA,31.0,ARI,9.0,Home,-14.5
2018,REG,16,2018-12-23,CHI,14.0,SF,9.0,Home,-3.5
2018,REG,16,2018-12-23,PIT,28.0,NO,31.0,Home,6.5
2018,REG,16,2018-12-23,KC,31.0,SEA,38.0,Home,-1.0
2018,REG,16,2018-12-24,DEN,14.0,OAK,27.0,Home,-2.5
2018,REG,17,2018-12-30,MIA,17.0,BUF,42.0,Home,5.5
2018,REG,17,2018-12-30,DET,31.0,GB,0.0,Home,7.5
2018,REG,17,2018-12-30,JAX,3.0,HOU,20.0,Home,7.0
2018,REG,17,2018-12-30,NYJ,3.0,NE,38.0,Home,14.0
2018,REG,17,2018-12-30,CAR,33.0,NO,14.0,Home,8.0
2018,REG,17,2018-12-30,DAL,36.0,NYG,35.0,Home,7.5
2018,REG,17,2018-12-30,ATL,34.0,TB,32.0,Home,-2.5
2018,REG,17,2018-12-30,CLE,24.0,BAL,26.0,Home,7.0
2018,REG,17,2018-12-30,LAC,23.0,DEN,9.0,Home,-7.0
2018,REG,17,2018-12-30,OAK,3.0,KC,35.0,Home,14.5
2018,REG,17,2018-12-30,SF,32.0,LA,48.0,Home,10.5
2018,REG,17,2018-12-30,CHI,24.0,MIN,10.0,Home,6.0
2018,REG,17,2018-12-30,CIN,13.0,PIT,16.0,Home,14.0
2018,REG,17,2018-12-30,ARI,24.0,SEA,27.0,Home,15.5
2018,REG,17,2018-12-30,PHI,24.0,WAS,0.0,Home,-6.0
2018,REG,17,2018-12-30,IND,33.0,TEN,17.0,Home,-5.0
2018,WC,18,2019-01-05,IND,21.0,HOU,7.0,Home,2.0
2018,WC,18,2019-01-05,SEA,22.0,DAL,24.0,Home,2.5
2018,WC,18,2019-01-06,LAC,23.0,BAL,17.0,Home,3.0
2018,WC,18,2019-01-06,PHI,16.0,CHI,15.0,Home,6.5
2018,DIV,19,2019-01-12,IND,13.0,KC,31.0,Home,4.0
2018,DIV,19,2019-01-12,DAL,22.0,LA,30.0,Home,7.5
2018,DIV,19,2019-01-13,LAC,28.0,NE,41.0,Home,4.0
2018,DIV,19,2019-01-13,PHI,14.0,NO,20.0,Home,8.5
2018,CON,20,2019-01-20,LA,26.0,NO,23.0,Home,3.0
2018,CON,20,2019-01-20,NE,37.0,KC,31.0,Home,3.0
2018,SB,21,2019-02-03,NE,13.0,LA,3.0,Neutral,-2.0
2019,REG,1,2019-09-05,GB,10.0,CHI,3.0,Home,3.5
2019,REG,1,2019-09-08,LA,30.0,CAR,27.0,Home,-1.5
2019,REG,1,2019-09-08,TEN,43.0,CLE,13.0,Home,5.5
2019,REG,1,2019-09-08,KC,40.0,JAX,26.0,Home,-3.5
2019,REG,1,2019-09-08,BAL,59.0,MIA,10.0,Home,-7.0
2019,REG,1,2019-09-08,ATL,12.0,MIN,28.0,Home,3.5
2019,REG,1,2019-09-08,BUF,17.0,NYJ,16.0,Home,2.5
2019,REG,1,2019-09-08,WAS,27.0,PHI,32.0,Home,10.5
2019,REG,1,2019-09-08,IND,24.0,LAC,30.0,Home,6.0
2019,REG,1,2019-09-08,CIN,20.0,SEA,21.0,Home,9.5
2019,REG,1,2019-09-08,DET,27.0,ARI,27.0,Home,-2.5
2019,REG,1,2019-09-08,NYG,17.0,DAL,35.0,Home,7.0
2019,REG,1,2019-09-08,SF,31.0,TB,17.0,Home,1.0
2019,REG,1,2019-09-08,PIT,3.0,NE,33.0,Home,5.5
2019,REG,1,2019-09-09,HOU,28.0,NO,30.0,Home,6.5
2019,REG,1,2019-09-09,DEN,16.0,OAK,24.0,Home,-3.0
2019,REG,2,2019-09-12,TB,20.0,CAR,14.0,Home,6.5
2019,REG,2,2019-09-15,ARI,17.0,BAL,23.0,Home,13.0
2019,REG,2,2019-09-15,SF,41.0,CIN,17.0,Home,1.0
2019,REG,2,2019-09-15,LAC,10.0,DET,13.0,Home,-1.0
2019,REG,2,2019-09-15,MIN,16.0,GB,21.0,Home,3.0
2019,REG,2,2019-09-15,JAX,12.0,HOU,13.0,Home,7.5
2019,REG,2,2019-09-15,NE,43.0,MIA,0.0,Home,-18.0
2019,REG,2,2019-09-15,BUF,28.0,NYG,14.0,Home,-1.0
2019,REG,2,2019-09-15,SEA,28.0,PIT,26.0,Home,4.0
2019,REG,2,2019-09-15,IND,19.0,TEN,17.0,Home,3.0
2019,REG,2,2019-09-15,DAL,31.0,WAS,21.0,Home,-6.0
2019,REG,2,2019-09-15,KC,28.0,OAK,10.0,Home,-7.0
2019,REG,2,2019-09-15,CHI,16.0,DEN,14.0,Home,-3.0
2019,REG,2,2019-09-15,NO,9.0,LA,27.0,Home,2.0
2019,REG,2,2019-09-15,PHI,20.0,ATL,24.0,Home,-1.0
2019,REG,2,2019-09-16,CLE,23.0,NYJ,3.0,Home,-6.5
2019,REG,3,2019-09-19,TEN,7.0,JAX,20.0,Home,-1.5
2019,REG,3,2019-09-22,CIN,17.0,BUF,21.0,Home,5.5
2019,REG,3,2019-09-22,MIA,6.0,DAL,31.0,Home,22.0
2019,REG,3,2019-09-22,DEN,16.0,GB,27.0,Home,7.0
2019,REG,3,2019-09-22,ATL,24.0,IND,27.0,Home,1.0
2019,REG,3,2019-09-22,BAL,28.0,KC,33.0,Home,4.5
2019,REG,3,2019-09-22,OAK,14.0,MIN,34.0,Home,8.5
2019,REG,3,2019-09-22,NYJ,14.0,NE,30.0,Home,20.5
2019,REG,3,2019-09-22,DET,27.0,PHI,24.0,Home,4.0
2019,REG,3,2019-09-22,CAR,38.0,ARI,20.0,Home,2.5
2019,REG,3,2019-09-22,NYG,32.0,TB,31.0,Home,5.0
2019,REG,3,2019-09-22,HOU,27.0,LAC,20.0,Home,3.0
2019,REG,3,2019-09-22,NO,33.0,SEA,27.0,Home,5.0
2019,REG,3,2019-09-22,PIT,20.0,SF,24.0,Home,6.0
2019,REG,3,2019-09-22,LA,20.0,CLE,13.0,Home,-4.0
2019,REG,3,2019-09-23,CHI,31.0,WAS,15.0,Home,-5.0
2019,REG,4,2019-09-26,PHI,34.0,GB,27.0,Home,3.5
2019,REG,4,2019-09-29,TEN,24.0,ATL,10.0,Home,3.5
2019,REG,4,2019-09-29,CLE,40.0,BAL,25.0,Home,7.5
2019,REG,4,2019-09-29,NE,16.0,BUF,10.0,Home,-7.0
2019,REG,4,2019-09-29,KC,34.0,DET,30.0,Home,-7.5
2019,REG,4,2019-09-29,CAR,16.0,HOU,10.0,Home,5.5
2019,REG,4,2019-09-29,OAK,31.0,IND,24.0,Home,5.5
2019,REG,4,2019-09-29,LAC,30.0,MIA,10.0,Home,-15.0
2019,REG,4,2019-09-29,WAS,3.0,NYG,24.0,Home,3.0
2019,REG,4,2019-09-29,SEA,27.0,ARI,10.0,Home,-5.5
2019,REG,4,2019-09-29,TB,55.0,LA,40.0,Home,9.0
2019,REG,4,2019-09-29,MIN,6.0,CHI,16.0,Home,-1.0
2019,REG,4,2019-09-29,JAX,26.0,DEN,24.0,Home,2.5
2019,REG,4,2019-09-29,DAL,10.0,NO,12.0,Home,-2.5
2019,REG,4,2019-09-30,CIN,3.0,PIT,27.0,Home,3.5
2019,REG,5,2019-10-03,LA,29.0,SEA,30.0,Home,1.5
2019,REG,5,2019-10-06,JAX,27.0,CAR,34.0,Home,3.0
2019,REG,5,2019-10-06,ARI,26.0,CIN,23.0,Home,3.0
2019,REG,5,2019-10-06,ATL,32.0,HOU,53.0,Home,4.0
2019,REG,5,2019-10-06,TB,24.0,NO,31.0,Home,3.0
2019,REG,5,2019-10-06,MIN,28.0,NYG,10.0,Home,-5.5
2019,REG,5,2019-10-06,CHI,21.0,OAK,24.0,Neutral,-6.5
2019,REG,5,2019-10-06,NYJ,6.0,PHI,31.0,Home,14.0
2019,REG,5,2019-10-06,BAL,26.0,PIT,23.0,Home,-3.5
2019,REG,5,2019-10-06,BUF,14.0,TEN,7.0,Home,3.5
2019,REG,5,2019-10-06,NE,33.0,WAS,7.0,Home,-15.5
2019,REG,5,2019-10-06,DEN,20.0,LAC,13.0,Home,4.0
2019,REG,5,2019-10-06,GB,34.0,DAL,24.0,Home,3.5
2019,REG,5,2019-10-06,IND,19.0,KC,13.0,Home,10.5
2019,REG,5,2019-10-07,CLE,3.0,SF,31.0,Home,5.0
2019,REG,6,2019-10-10,NYG,14.0,NE,35.0,Home,16.5
2019,REG,6,2019-10-13,CAR,37.0,TB,26.0,Neutral,-2.0
2019,REG,6,2019-10-13,CIN,17.0,BAL,23.0,Home,10.5
2019,REG,6,2019-10-13,SEA,32.0,CLE,28.0,Home,1.0
2019,REG,6,2019-10-13,NO,13.0,JAX,6.0,Home,2.5
2019,REG,6,2019-10-13,HOU,31.0,KC,24.0,Home,3.5
2019,REG,6,2019-10-13,WAS,17.0,MIA,16.0,Home,-6.0
2019,REG,6,2019-10-13,PHI,20.0,MIN,38.0,Home,3.5
2019,REG,6,2019-10-13,ATL,33.0,ARI,34.0,Home,-3.0
2019,REG,6,2019-10-13,SF,20.0,LA,7.0,Home,3.0
2019,REG,6,2019-10-13,TEN,0.0,DEN,16.0,Home,1.0
2019,REG,6,2019-10-13,DAL,22.0,NYJ,24.0,Home,-7.0
2019,REG,6,2019-10-13,PIT,24.0,LAC,17.0,Home,6.0
2019,REG,6,2019-10-14,DET,22.0,GB,23.0,Home,3.5
2019,REG,7,2019-10-17,KC,30.0,DEN,6.0,Home,-3.0
2019,REG,7,2019-10-20,LA,37.0,ATL,10.0,Home,-3.0
2019,REG,7,2019-10-20,MIA,21.0,BUF,31.0,Home,17.0
2019,REG,7,2019-10-20,JAX,27.0,CIN,17.0,Home,-4.0
2019,REG,7,2019-10-20,MIN,42.0,DET,30.0,Home,-2.5
2019,REG,7,2019-10-20,OAK,24.0,GB,42.0,Home,5.5
2019,REG,7,2019-10-20,HOU,23.0,IND,30.0,Home,1.5
2019,REG,7,2019-10-20,ARI,27.0,NYG,21.0,Home,3.5
2019,REG,7,2019-10-20,SF,9.0,WAS,0.0,Home,-10.0
